Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1998,1998,1998,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,44,,44,,328,,,0
H1,1998,1998,1998,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,78,,78,,103,,,0
H1,1998,1998,1998,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,78,,78,,103,,,0
H1,1998,1998,1998,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,578,,578,,762,,,0
H1,1998,1998,1998,4,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,100589,,100589,,52011,,,0
H1,1998,1998,1998,6,1,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,100589,,100589,,52011,,,0
H1,1998,1998,1998,6,1,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,578,,578,,762,,,0
H1,1998,1998,1998,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,91689,,91689,,33441,,,0
H1,1998,1998,1998,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,39125,,39125,,21603,,,0
H1,1998,1998,1998,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,42616,,42616,,10147,,,0
H1,1998,1998,1998,6,1,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,24000,,24000,,18421,,,0
H1,1998,1998,1998,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,49073,,49073,,23294,,,0
H1,1998,1998,1998,6,1,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,15125,,15125,,3182,,,0
H1,1998,1998,1998,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,5268511,,5268511,,3311015,,,0
H1,1998,1998,1998,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,33220239,,33220239,,8848427,,,0
H1,1998,1998,1998,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,1548535,,1548535,,370543,,,0
H1,1998,1998,1998,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,1528309,,1528309,,482093,,,0
H1,1998,1998,1998,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,321078,,321078,,73210,,,0
H1,1998,1998,1998,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,2293843,,2293843,,902064,,,0
H1,1998,1998,1998,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,968440,,968440,,372630,,,0
H1,1998,1998,1998,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,7623407,,7623407,,3019368,,,0
H1,1998,1998,1998,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,2430458,,2430458,,2494632,,,0
H1,1998,1998,1998,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,21774680,,21774680,,4444902,,,0
H1,1998,1998,1998,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,3625,,3625,,1090,,,0
H1,1998,1998,1998,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,1338884,,1338884,,343519,,,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,483771,,483771,,78102,,,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,15136,,15136,,1215,,,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,25788,,25788,,14516,,,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,3625,,3625,,1090,,,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,814189,,814189,,249686,,,0
H1,1998,1998,1998,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,5477516,,5477516,,2197292,,,0
H1,1998,1998,1998,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,19497894,,19497894,,5967282,,,0
H1,1998,1998,1998,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,821229,,821229,,310859,,,0
H1,1998,1998,1998,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,2842733,,2842733,,957474,,,0
H1,1998,1998,1998,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,1046725,,1046725,,798186,,,0
H1,1998,1998,1998,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,543287,,543287,,304748,,,0
H1,1998,1998,1998,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,4430791,,4430791,,1399106,,,0
H1,1998,1998,1998,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,15290645,,15290645,,4394201,,,0
H1,1998,1998,1998,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,285642,,285642,,143681,,,0
H1,1998,1998,1998,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,2415694,,2415694,,2220272,,,0
H1,1998,1998,1998,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,97228,,97228,,26131,,,0
H1,1998,1998,1998,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,188414,,188414,,117550,,,0
H1,1998,1998,1998,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,2392312,,2392312,,2219060,,,0
H1,1998,1998,1998,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,23382,,23382,,1212,,,0
H1,1998,1998,1998,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,144691,,144691,,208292,,,0
H1,1998,1998,1998,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,98393,,98393,,37798,,,0
H1,1998,1998,1998,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,952628,,952628,,402026,,,0
H1,1998,1998,1998,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,199,,199,,69,,,0
H1,1998,1998,1998,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,11345,,11345,,2598,,,0
H1,1998,1998,1998,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,8687,,8687,,1099,,,0
H1,1998,1998,1998,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,55312,,55312,,28000,,,0
H1,1998,1998,1998,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,211485,,211485,,107908,,,0
H1,1998,1998,1998,6,1,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,199,,199,,69,,,0
H1,1998,1998,1998,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,142660,,142660,,55111,,,0
H1,1998,1998,1998,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,63433,,63433,,42699,,,0
H1,1998,1998,1998,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,29,,29,,299,,,0
H1,1998,1998,1998,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,34394,,34394,,8699,,,0
H1,1998,1998,1998,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,598483,,598483,,239007,,,0
H1,1998,1998,1998,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,69884,,69884,,162696,,,0
H1,1998,1998,1998,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,481127,,481127,,310799,,,0
H1,1998,1998,1998,4,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,462250,,462250,,136848,,,0
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,159640,,159640,,74251,,,0
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,82878,,82878,,33927,,,0
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,238609,,238609,,202621,,,0
H1,1998,1998,1998,6,1,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,462250,,462250,,136848,,,0
H1,1998,1998,1998,4,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,40000,,40000,,12405,,,0
H1,1998,1998,1998,6,1,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,40000,,40000,,12405,,,0
H1,1998,1998,1998,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,18976,,18976,,67895,,,0
H1,1998,1998,1998,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,66594392,,66594392,,21320366,,,0
H1,1998,1998,1998,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,317485248,,317485248,,166047600,,,0
H1,1998,1998,1998,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,500,,500,,8399,,,0
H1,1998,1998,1998,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,12649213,,12649213,,2795158,,,0
H1,1998,1998,1998,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,9643525,,9643525,,2079319,,,0
H1,1998,1998,1998,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,34141816,,34141816,,14962892,,,0
H1,1998,1998,1998,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,279285152,,279285152,,152597792,,,0
H1,1998,1998,1998,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,296,,296,,500,,,0
H1,1998,1998,1998,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,3009248,,3009248,,538215,,,0
H1,1998,1998,1998,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,14323667,,14323667,,2415885,,,0
H1,1998,1998,1998,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,16794118,,16794118,,3024101,,,0
H1,1998,1998,1998,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,14232878,,14232878,,8954610,,,0
H1,1998,1998,1998,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,18180,,18180,,58996,,,0
H1,1998,1998,1998,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,146493522,,146493522,,31548009,,,0
H1,1998,1998,1998,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,168759930,,168759930,,40381745,,,0
H1,1998,1998,1998,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,93980274,,93980274,,18120563,,,0
H1,1998,1998,1998,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,77623397,,77623397,,15295537,,,0
H1,1998,1998,1998,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,4910935,,4910935,,828548,,,0
H1,1998,1998,1998,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,2296360,,2296360,,864533,,,0
H1,1998,1998,1998,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,3565412,,3565412,,930538,,,0
H1,1998,1998,1998,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,7897873,,7897873,,1615446,,,0
H1,1998,1998,1998,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,44036901,,44036901,,11668360,,,0
H1,1998,1998,1998,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,80942300,,80942300,,22606229,,,0
H1,1998,1998,1998,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",1,No Quantity,,,0,,0,,551000,,,0
H1,1998,1998,1998,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",1,No Quantity,,,0,,0,,951000,,,0
H1,1998,1998,1998,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,1,No Quantity,,,0,,0,,55000,,,0
H1,1998,1998,1998,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,1,No Quantity,,,0,,0,,496000,,,0
H1,1998,1998,1998,6,1,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,1,No Quantity,,,0,,0,,951000,,,0
H1,1998,1998,1998,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,410389,,410389,,192975,,,0
H1,1998,1998,1998,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,315000,,315000,,184587,,,0
H1,1998,1998,1998,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,95389,,95389,,8388,,,0
H1,1998,1998,1998,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,429898,,429898,,174328,,,0
H1,1998,1998,1998,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,377898,,377898,,136549,,,0
H1,1998,1998,1998,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,50000,,50000,,37500,,,0
H1,1998,1998,1998,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,2000,,2000,,279,,,0
H1,1998,1998,1998,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,1125,,1125,,1437,,,0
H1,1998,1998,1998,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,1125,,1125,,1437,,,0
H1,1998,1998,1998,4,0,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,127207704,,127207704,,37212808,,,0
H1,1998,1998,1998,4,0,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,119483936,,119483936,,35681304,,,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,51434072,,51434072,,11870487,,,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,48907808,,48907808,,11386704,,,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,3602400,,3602400,,1196343,,,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,16017676,,16017676,,5982994,,,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,17508528,,17508528,,6161556,,,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,5090672,,5090672,,1489625,,,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,54662704,,54662704,,17984420,,,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,49467780,,49467780,,16821980,,,0
H1,1998,1998,1998,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,1914388,,1914388,,688392,,,0
H1,1998,1998,1998,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,11992805,,11992805,,3425738,,,0
H1,1998,1998,1998,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,759829,,759829,,296929,,,0
H1,1998,1998,1998,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,2546174,,2546174,,742684,,,0
H1,1998,1998,1998,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,90570,,90570,,61975,,,0
H1,1998,1998,1998,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,316956,,316956,,98046,,,0
H1,1998,1998,1998,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,346476,,346476,,120796,,,0
H1,1998,1998,1998,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,2227659,,2227659,,455153,,,0
H1,1998,1998,1998,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,717513,,717513,,208692,,,0
H1,1998,1998,1998,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,6902016,,6902016,,2129855,,,0
H1,1998,1998,1998,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,8011,,8011,,27081,,,0
H1,1998,1998,1998,4,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,121739,,121739,,181642,,,0
H1,1998,1998,1998,4,0,3,Re-Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,13,,13,,202,,,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,81,,81,,428,,,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,476,,476,,1242,,,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,13,,13,,85,,,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,7441,,7441,,25326,,,0
H1,1998,1998,1998,6,1,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,121739,,121739,,181642,,,0
H1,1998,1998,1998,6,1,3,Re-Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,13,,13,,202,,,0
H1,1998,1998,1998,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,700936,,700936,,373035,,,0
H1,1998,1998,1998,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics",8,Weight in kilograms,,,1434094,,1434094,,369288,,,0
H1,1998,1998,1998,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,151331,,151331,,71497,,,0
H1,1998,1998,1998,6,1,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,391510,Polyethylene waste or scrap,8,Weight in kilograms,,,676757,,676757,,190599,,,0
H1,1998,1998,1998,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,391520,Polystyrene waste or scrap,8,Weight in kilograms,,,11500,,11500,,12199,,,0
H1,1998,1998,1998,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,104241,,104241,,54401,,,0
H1,1998,1998,1998,6,1,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,391530,Polyvinyl chloride waste or scrap,8,Weight in kilograms,,,28398,,28398,,4260,,,0
H1,1998,1998,1998,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,391590,Plastics waste or scrap nes,8,Weight in kilograms,,,433864,,433864,,234938,,,0
